접근수단,가맹점_ID,중분류,시설_유효수요,가맹점명,시군구_가맹점,소분류,공급량,시설_공급수요비
도보,STORE_00688,체육용품,1773.6581251197906,동아낚시백화점,강서구,체육용품,1.0,0.000563806511433798
도보,STORE_00662,체육시설,95.95106242825915,궁산다목적체육관(강서구시설관리공단),강서구,체육시설,1.0,0.010421979441318658
도보,STORE_00596,체육시설,50.545879047121524,(Adapfit) 어댑핏 스튜디오 서울 마곡점,강서구,체육시설,1.0,0.01978400650758784
도보,STORE_00612,체육시설,367.82986750592295,JJ빌리어드,강서구,체육시설,1.0,0.0027186481804224276
도보,STORE_00631,문화체험,274.86020193195236,가양제1동 주민센터,강서구,문화체험,1.0,0.003638213146068967
도보,STORE_00846,체육시설,366.6397092193321,째즈당구장,강서구,체육시설,1.0,0.0027274732519542164
도보,STORE_02282,체육용품,982.4092221570106,삼천리자전거 드림스포츠점,마포구,체육용품,1.0,0.001017905753983423
도보,STORE_02279,체육시설,305.85395080318995,블랙샤크킥복싱별관(2호점),마포구,체육시설,1.0,0.0032695343557732144
도보,STORE_02624,문화체험,551.2536502358697,양재2동 주민센터,서초구,문화체험,1.0,0.0018140469447633068
도보,STORE_02565,도서,193.53120241836615,마인드교육연구개발원,서초구,도서,1.0,0.005167125442843318
도보,STORE_02550,도서,242.87900573577863,동네북스(씨엔케이동네북스 주식회사),서초구,도서,1.0,0.004117276406705454
도보,STORE_02644,도서,189.89240018065203,잉글리쉬플러스 대치점,서초구,도서,1.0,0.00526614018806788
도보,STORE_02559,체육시설,603.964952753054,렛츠핏 양재점,서초구,체육시설,1.0,0.001655725212931146
도보,STORE_02666,문화체험,246.93284488438672,톤아트,서초구,문화체험,1.0,0.004049684036435887
도보,STORE_02591,체육용품,332.3967217015855,삼천리자전거 서초점,서초구,체육용품,1.0,0.003008453256942065
도보,STORE_02542,체육용품,139.7746167482859,누리바이크,서초구,체육용품,1.0,0.00715437483045192
도보,STORE_02592,체육용품,169.05439067979424,삼천리자전거 양재2호점,서초구,체육용품,1.0,0.005915256007127901
도보,STORE_01486,도서,100.98865090524593,영풍문고 가산마리오점,금천구,도서,1.0,0.00990210277131303
도보,STORE_01445,영상,973.0652100505538,롯데컬처웍스㈜롯데시네마 가산디지털,금천구,영화,1.0,0.0010276803544831768
도보,STORE_01419,문화체험,577.8608763436051,가산동주민자치회,금천구,문화체험,1.0,0.0017305203396489925
도보,STORE_01431,체육시설,215.40750835504286,다빈치당구크럽,금천구,체육시설,1.0,0.004642363711629596
도보,STORE_01520,체육시설,445.01296480946894,한큐당구장,금천구,체육시설,1.0,0.0022471255425741297
도보,STORE_01265,문화체험,677.7342343036171,가리봉동 주민자치위원회,구로구,문화체험,1.0,0.0014755046290785593
도보,STORE_01416,체육시설,425.49610100619003,LETS FIT 24(렛츠핏 가산점),금천구,체육시설,1.0,0.0023501977988405875
도보,STORE_01510,체육시설,377.03420469187773,파란필라테스,금천구,체육시설,1.0,0.002652279256247391
도보,STORE_00912,체육시설,306.40164121224973,UP PROGYM (업프로짐),관악구,체육시설,1.0,0.003263690090051713
도보,STORE_01443,체육시설,348.70937452801354,랩스휘트니스 독산점(주식회사 더랩스휘트니스독산),금천구,체육시설,1.0,0.002867717569547776
도보,STORE_01004,문화체험,649.9204010532746,소이리본 감성스튜디오,관악구,문화체험,1.0,0.0015386499614097034
도보,STORE_01505,체육시설,489.47249198599735,큐어필라테스 독산점,금천구,체육시설,1.0,0.002043015728917832
도보,STORE_01027,도서,1103.7998176530732,연도서,관악구,도서,1.0,0.0009059613745237112
도보,STORE_01353,도서,301.90209385316734,알라딘 중고서점 구로점,구로구,도서,1.0,0.0033123321115035346
도보,STORE_01374,도서,323.0439961123108,임마누엘기독교백화점,구로구,도서,1.0,0.0030955535841388484
도보,STORE_01395,문화체험,491.4547080644785,풀잎문화센터 구로지부,구로구,문화체험,1.0,0.002034775501364819
도보,STORE_01067,체육시설,357.52533119469047,파운드짐(파운드짐 신대방역점),관악구,체육시설,1.0,0.002797004611277319
도보,STORE_00998,체육시설,362.07086936083175,새별요가,관악구,체육시설,1.0,0.0027618902392377285
도보,STORE_02089,도서,790.9799033186852,바른손신대방,동작구,도서,1.0,0.0012642546236691185
도보,STORE_02117,체육용품,1137.854406851993,신대방자전거,동작구,체육용품,1.0,0.0008788470598506681
도보,STORE_02159,체육시설,320.29949499577464,피비에이 당구클럽,동작구,체육시설,1.0,0.0031220779789652552
도보,STORE_02118,문화체험,612.2317693853549,신대방제1동 주민센터,동작구,문화체험,1.0,0.0016333683582018977
도보,STORE_01044,도서,1193.549753709655,이나영책방,관악구,도서,1.0,0.0008378368785146276
도보,STORE_00930,체육시설,517.9055426828428,글로벌태권스쿨,관악구,체육시설,1.0,0.001930854021796759
도보,STORE_02605,체육시설,406.26464618082105,서초탁구(서초탁구클럽),서초구,체육시설,1.0,0.0024614497210149024
도보,STORE_02520,체육용품,349.9270902052726,Gorilla (고릴라 볼링샵),서초구,체육용품,1.0,0.0028577381631510286
도보,STORE_02513,음악,696.9905657088411,(주)뮤직앤플러스,서초구,음악,1.0,0.001434739649571867
도보,STORE_02523,체육시설,170.16719894672022,WINFIT(주식회사 윈핏),서초구,체육시설,1.0,0.0058765731950086485
도보,STORE_02664,체육시설,190.5570239919526,코오롱글로벌(주) 스포렉스 방배점,서초구,체육시설,1.0,0.0052477729713192355
도보,STORE_02610,문화체험,575.2518625384032,스마일팩토리,서초구,문화체험,1.0,0.0017383689912577052
도보,STORE_02673,도서,518.3334599990334,학창문고,서초구,도서,1.0,0.0019292599787053394
도보,STORE_02684,체육시설,114.63339615398188,휴메이크휘트니스 강남점 (주식회사 휴메이크 헬스케어),서초구,체육시설,1.0,0.008723461343296024
도보,STORE_02557,체육시설,137.59322167027412,라온필라테스 서초강남점,서초구,체육시설,1.0,0.007267799880406767
도보,STORE_00198,문화체험,114.8819762241664,키이스케이프 우주라이크(키이스케이프우주라이크 주식회사),강남구,문화체험,1.0,0.008704585635336952
도보,STORE_00158,문화체험,389.32438323108687,역삼1문화센터(강남구청),강남구,문화체험,1.0,0.0025685521972725793
도보,STORE_00047,체육시설,167.63856806388628,골드짐24,강남구,체육시설,1.0,0.00596521439874686
도보,STORE_02598,문화체험,244.68411770102517,서초2동 주민센터,서초구,문화체험,1.0,0.004086901959128712
도보,STORE_00193,문화체험,88.43413359973896,키이스케이프 더오름(키이스케이프더오름 주식회사),강남구,문화체험,1.0,0.011307850931475082
도보,STORE_00205,문화체험,28.31180113713315,퍼퓸플레이,강남구,문화체험,1.0,0.03532096015920448
도보,STORE_00157,체육시설,235.18609479977565,역삼 효 태권도장,강남구,체육시설,1.0,0.004251952058863618
도보,STORE_02617,도서,51.75884888289408,알라딘 중고서점 강남역7번출구점,서초구,도서,1.0,0.01932036785173738
도보,STORE_00054,문화체험,88.34801016071347,길상도예(길상 세라믹),강남구,문화체험,1.0,0.011318874054785212
도보,STORE_02667,도서,51.41802949879902,투판즈강남지점,서초구,도서,1.0,0.019448431022105916
도보,STORE_01289,체육시설,344.13456079775034,금메달 태권도,구로구,체육시설,1.0,0.002905840080931904
도보,STORE_00159,문화체험,473.5918267461961,역삼2문화센터(강남구청),강남구,문화체험,1.0,0.0021115229265472792
도보,STORE_00109,체육시설,289.5283046962826,사이클존,강남구,체육시설,1.0,0.0034538937429589404
도보,STORE_00028,체육시설,140.55369853347537,SG당구장,강남구,체육시설,1.0,0.007114718505695047
도보,STORE_00230,체육시설,189.70256392482864,휴메이크휘트니스 역삼점(휴메이휘트니스),강남구,체육시설,1.0,0.005271410039540948
도보,STORE_01287,체육시설,325.2063874576702,그린스포츠,구로구,체육시설,1.0,0.003074970352881408
도보,STORE_01274,문화체험,1555.095305568629,고척2동 주민자치위원회,구로구,문화체험,1.0,0.0006430474045025456
도보,STORE_01313,체육시설,371.26588309653306,리커버리휘트니스,구로구,체육시설,1.0,0.002693487458797795
도보,STORE_01309,체육시설,470.73582948183366,로망휘트니스,구로구,체육시설,1.0,0.002124333728963776
도보,STORE_01360,체육용품,1309.0817482429545,엠티비나라,구로구,체육용품,1.0,0.0007638942345214093
도보,STORE_01370,체육시설,641.9752750106874,용인대 준 태권도,구로구,체육시설,1.0,0.0015576923892954482
도보,STORE_01272,체육시설,414.44075283084345,계남테니스장(서울특별시구로구시설관리공단),구로구,체육시설,1.0,0.00241289012523379
도보,STORE_01400,도서,1867.6943256577579,한솔문고,구로구,도서,1.0,0.0005354195203478083
도보,STORE_01312,체육시설,226.0481818465204,리오나 필라테스 번지핏 플라잉요가 (리오나),구로구,체육시설,1.0,0.004423835625800204
도보,STORE_01363,도서,787.8917521925198,열린문고,구로구,도서,1.0,0.0012692098847554023
도보,STORE_03377,체육시설,416.05580399579975,유니큐당구장,양천구,체육시설,1.0,0.002403523735027851
도보,STORE_01331,체육용품,1320.236777551769,삼천리자전거 근린공원점,구로구,체육용품,1.0,0.0007574398903311782
도보,STORE_01299,체육시설,357.7238343678269,데일리필라테스,구로구,체육시설,1.0,0.0027954525360805492
도보,STORE_03404,체육시설,376.6037233876522,피츠필라테스,양천구,체육시설,1.0,0.0026553109751670267
도보,STORE_03173,체육용품,1217.4752740951503,유진자전거,송파구,체육용품,1.0,0.0008213719171777169
도보,STORE_03209,문화체험,1278.7613471596082,토끼풀미술교습소,송파구,문화체험,1.0,0.0007820067459977622
도보,STORE_03039,체육시설,517.8391241123608,다섬당구장,송파구,체육시설,1.0,0.0019311016750889992
도보,STORE_03087,체육시설,421.3920706122086,백호합기도1관,송파구,체육시설,1.0,0.0023730868939872926
도보,STORE_03141,체육시설,592.6861434337922,아트당구장,송파구,체육시설,1.0,0.0016872336414116085
도보,STORE_03226,문화체험,909.8373942183584,하늘연달10 송파 가죽공방,송파구,문화체험,1.0,0.0010990974940737629
도보,STORE_00208,문화체험,391.21402379620105,포포에,강남구,문화체험,1.0,0.0025561455857240427
도보,STORE_00209,문화체험,118.6444371928265,풀잎문화센터 강남지부,강남구,문화체험,1.0,0.008428545186444376
도보,STORE_00210,문화체험,80.73958958431147,프랑꼬 강남 본점,강남구,문화체험,1.0,0.012385497686432509
도보,STORE_03153,체육시설,122.87588384832067,에이치투오스포츠클럽,송파구,체육시설,1.0,0.008138293444419175
도보,STORE_03137,문화체험,305.50574837585503,아녹(anoc),송파구,문화체험,1.0,0.003273260831641467
도보,STORE_03134,문화체험,246.28480407403939,스페이스휴,송파구,문화체험,1.0,0.0040603398320075606
도보,STORE_03180,문화체험,440.0871188779037,자연공간협동조합,송파구,문화체험,1.0,0.0022722773676032916
도보,STORE_03125,체육시설,366.7425107780824,송파필라테스 ,송파구,체육시설,1.0,0.002726708714183136
도보,STORE_03070,체육시설,234.3397331687687,머슐랭 가이드 피티(MUSCELIN GUIDE PT),송파구,체육시설,1.0,0.004267308776355958
도보,STORE_03260,체육시설,875.0782064003248,경희대석사 비룡태권도,양천구,체육시설,1.0,0.0011427550048509914
도보,STORE_03344,문화체험,723.7190517109369,신정3동주민자치회,양천구,문화체험,1.0,0.0013817516585143228
도보,STORE_03477,체육용품,1365.4157632189974,도림자전거,영등포구,체육용품,1.0,0.0007323776588329977
도보,STORE_03568,체육시설,1529.7655153330377,이지휘트니스 신길점,영등포구,체육시설,1.0,0.0006536949551920674
도보,STORE_03486,체육시설,667.1213168826268,로얄볼링센타,영등포구,체육시설,1.0,0.0014989777341741573
도보,STORE_03441,체육시설,604.9515489245534,ILUN PILATES (이른필라테스),영등포구,체육시설,1.0,0.0016530249435309985
도보,STORE_03463,문화체험,1974.7951846990236,뉴아트공방,영등포구,문화체험,1.0,0.0005063816276989803
도보,STORE_03510,체육용품,952.9044021320028,삼천리자전거 신길점,영등포구,체육용품,1.0,0.0010494232136640642
도보,STORE_03454,문화체험,1668.1070453567438,공룡과 파랑새,영등포구,문화체험,1.0,0.0005994819114178243
도보,STORE_03464,도서,652.1656068151057,늘푸른글방,영등포구,도서,1.0,0.0015333528624478787
도보,STORE_03563,체육시설,421.8119203725922,운동센터 피프티핏,영등포구,체육시설,1.0,0.0023707248460799455
도보,STORE_02129,체육시설,255.757260717371,여성전용피트니스 채움 헬스 PT 채핏 대방역점,동작구,체육시설,1.0,0.0039099574228904
도보,STORE_02070,도서,513.9341687556125,동양자연의학연구소,동작구,도서,1.0,0.0019457744995264616
도보,STORE_03347,문화체험,630.0499780394396,신정7동 주민자치회,양천구,문화체험,1.0,0.0015871756763038924
도보,STORE_03346,문화체험,228.28216537440832,신정6동 주민센터,양천구,문화체험,1.0,0.004380543694072149
도보,STORE_03359,체육시설,289.8870516491977,양천구민체육센터(양천구시설관리공단),양천구,체육시설,1.0,0.0034496194097352593
도보,STORE_03414,도서,375.14929589553856,햇빛문고 목동본점,양천구,도서,1.0,0.0026656054294673472
도보,STORE_03380,체육시설,195.02038220806156,일상더하기,양천구,체육시설,1.0,0.005127669162975638
도보,STORE_03343,문화체험,488.3838885168438,신정2동 주민자치회,양천구,문화체험,1.0,0.0020475695933313146
도보,STORE_03321,체육용품,391.1016811254944,삼천리자전거목동점신정2동점,양천구,체육용품,1.0,0.0025568798301307378
